"date","day_of_week","month","year","open","close","high","low"
"13/01/2017","Friday","January",2017,63940,63652,64092,63366
"16/01/2017","Monday","January",2017,63652,63831,64014,63556
"17/01/2017","Tuesday","January",2017,63827,64354,64658,63456
"18/01/2017","Wednesday","January",2017,64360,64150,64680,64063
"19/01/2017","Thursday","January",2017,64145,63951,64456,63574
"20/01/2017","Friday","January",2017,63951,64521,64694,63951
"23/01/2017","Monday","January",2017,64519,65749,65816,64500
"24/01/2017","Tuesday","January",2017,65752,65840,66173,65615
"26/01/2017","Thursday","January",2017,65842,66191,66594,65842
"27/01/2017","Friday","January",2017,66195,66034,66242,65876
"30/01/2017","Monday","January",2017,66025,64302,66025,64165
"31/01/2017","Tuesday","January",2017,64310,64671,64901,64284
"01/02/2017","Wednesday","February",2017,64687,64836,65594,64687
"02/02/2017","Thursday","February",2017,64835,64578,65132,64163
"03/02/2017","Friday","February",2017,64579,64954,65387,64264
"06/02/2017","Monday","February",2017,64957,63993,65327,63933
"07/02/2017","Tuesday","February",2017,64022,64199,64815,63938
"08/02/2017","Wednesday","February",2017,64200,64835,64835,63740
"09/02/2017","Thursday","February",2017,64850,64965,65302,64587
"10/02/2017","Friday","February",2017,64965,66125,66292,64935
"13/02/2017","Monday","February",2017,66125,66968,67094,66125
"14/02/2017","Tuesday","February",2017,66971,66713,67110,66251
"15/02/2017","Wednesday","February",2017,66712,67976,68016,66712
"16/02/2017","Thursday","February",2017,67979,67814,68456,67661
"17/02/2017","Friday","February",2017,67814,67748,67819,67158
"20/02/2017","Monday","February",2017,67756,68533,68674,67756
"21/02/2017","Tuesday","February",2017,68536,69052,69112,68536
"22/02/2017","Wednesday","February",2017,69052,68590,69052,68282
"23/02/2017","Thursday","February",2017,68591,67461,69488,67279
"24/02/2017","Friday","February",2017,67458,66662,67458,66452
"01/03/2017","Wednesday","March",2017,66661,66989,67398,66661
"02/03/2017","Thursday","March",2017,67000,65855,67035,65594
"03/03/2017","Friday","March",2017,65860,66786,66801,65860
"06/03/2017","Monday","March",2017,66786,66341,66892,66119
"07/03/2017","Tuesday","March",2017,66343,65742,66641,65668
"08/03/2017","Wednesday","March",2017,65748,64718,65810,64496
"09/03/2017","Thursday","March",2017,64718,64585,65068,64203
"10/03/2017","Friday","March",2017,64586,64675,65725,64472
"13/03/2017","Monday","March",2017,64674,65534,65651,64674
"14/03/2017","Tuesday","March",2017,65511,64699,65549,64699
"15/03/2017","Wednesday","March",2017,64702,66235,66318,64537
"16/03/2017","Thursday","March",2017,66232,65783,66554,65531
"17/03/2017","Friday","March",2017,65783,64210,66205,64152
"20/03/2017","Monday","March",2017,64210,64884,65136,63672
"21/03/2017","Tuesday","March",2017,64884,62980,64965,62795
"22/03/2017","Wednesday","March",2017,62980,63521,63747,62496
"23/03/2017","Thursday","March",2017,63521,63531,63942,62840
"24/03/2017","Friday","March",2017,63554,63854,63997,63469
"27/03/2017","Monday","March",2017,63829,64308,64356,63030
"28/03/2017","Tuesday","March",2017,64308,64640,64847,64042
"29/03/2017","Wednesday","March",2017,64636,65528,65551,64476
"30/03/2017","Thursday","March",2017,65541,65266,65775,65070
"31/03/2017","Friday","March",2017,65266,64984,65597,64859
"03/04/2017","Monday","April",2017,64989,65211,65384,64774
"04/04/2017","Tuesday","April",2017,65212,65769,65775,64990
"05/04/2017","Wednesday","April",2017,65770,64775,66211,64493
"06/04/2017","Thursday","April",2017,64775,64223,64921,63762
"07/04/2017","Friday","April",2017,64202,64593,65197,64016
"10/04/2017","Monday","April",2017,64593,64650,64928,64115
"11/04/2017","Tuesday","April",2017,64650,64360,64872,63351
"12/04/2017","Wednesday","April",2017,64362,63892,64456,63814
"13/04/2017","Thursday","April",2017,63891,62826,63992,62826
"17/04/2017","Monday","April",2017,62828,64335,64424,62828
"18/04/2017","Tuesday","April",2017,64336,64159,64591,63717
"19/04/2017","Wednesday","April",2017,64165,63407,64572,63219
"20/04/2017","Thursday","April",2017,63406,63761,64163,63388
"24/04/2017","Monday","April",2017,63761,64389,64754,63761
"25/04/2017","Tuesday","April",2017,64384,65148,65148,63875
"26/04/2017","Wednesday","April",2017,65144,64862,65436,64679
"27/04/2017","Thursday","April",2017,64872,64677,65327,64292
"28/04/2017","Friday","April",2017,64679,65403,65403,64592
"02/05/2017","Tuesday","May",2017,65404,66722,66851,65404
"03/05/2017","Wednesday","May",2017,66720,66094,66758,65898
"04/05/2017","Thursday","May",2017,66069,64863,66099,64721
"05/05/2017","Friday","May",2017,64869,65710,65768,64863
"08/05/2017","Monday","May",2017,65705,65526,66015,65295
"09/05/2017","Tuesday","May",2017,65533,66278,66536,65533
"10/05/2017","Wednesday","May",2017,66284,67350,67528,66284
"11/05/2017","Thursday","May",2017,67355,67538,67709,67191
"12/05/2017","Friday","May",2017,67536,68222,68429,67536
"15/05/2017","Monday","May",2017,68227,68474,68593,68081
"16/05/2017","Tuesday","May",2017,68473,68685,68792,68124
"17/05/2017","Wednesday","May",2017,68674,67540,68674,67163
"18/05/2017","Thursday","May",2017,67536,61597,67536,60315
"19/05/2017","Friday","May",2017,61597,62639,63488,61597
"22/05/2017","Monday","May",2017,62638,61673,62638,60925
"23/05/2017","Tuesday","May",2017,61670,62662,62775,61670
"24/05/2017","Wednesday","May",2017,62673,63257,64016,62673
"25/05/2017","Thursday","May",2017,63256,63227,63991,62762
"26/05/2017","Friday","May",2017,63228,64085,64170,63228
"29/05/2017","Monday","May",2017,64055,63761,64055,63531
"30/05/2017","Tuesday","May",2017,63765,63962,64107,63720
"31/05/2017","Wednesday","May",2017,63961,62711,63984,62673
"01/06/2017","Thursday","June",2017,62711,62289,63293,62165
"02/06/2017","Friday","June",2017,62289,62511,62773,62161
"05/06/2017","Monday","June",2017,62503,62450,62800,62010
"06/06/2017","Tuesday","June",2017,62450,62955,63302,62426
"07/06/2017","Wednesday","June",2017,62955,63171,63637,62912
"08/06/2017","Thursday","June",2017,63171,62756,63171,62376
"09/06/2017","Friday","June",2017,62755,62211,63066,62095
"12/06/2017","Monday","June",2017,62219,61700,62286,61279
"13/06/2017","Tuesday","June",2017,61708,61829,62012,61510
"14/06/2017","Wednesday","June",2017,61831,61923,62475,61508
"16/06/2017","Friday","June",2017,61911,61626,61921,61269
"19/06/2017","Monday","June",2017,61620,62014,62272,61620
"20/06/2017","Tuesday","June",2017,62011,60766,62011,60766
"21/06/2017","Wednesday","June",2017,60783,60762,61188,60544
"22/06/2017","Thursday","June",2017,60762,61272,61354,60758
"23/06/2017","Friday","June",2017,61272,61087,61400,60992
"26/06/2017","Monday","June",2017,61088,62188,62251,61088
"27/06/2017","Tuesday","June",2017,62188,61675,62424,61580
"28/06/2017","Wednesday","June",2017,61684,62018,62057,61433
"29/06/2017","Thursday","June",2017,62010,62239,62499,61689
"30/06/2017","Friday","June",2017,62238,62900,63038,62238
"03/07/2017","Monday","July",2017,62901,63280,63338,62901
"04/07/2017","Tuesday","July",2017,63268,63232,63346,63076
"05/07/2017","Wednesday","July",2017,63215,63154,63485,62708
"06/07/2017","Thursday","July",2017,63156,62470,63188,62354
"07/07/2017","Friday","July",2017,62474,62322,62926,62035
"10/07/2017","Monday","July",2017,62322,63025,63135,62322
"11/07/2017","Tuesday","July",2017,63027,63832,63891,62908
"12/07/2017","Wednesday","July",2017,63840,64836,64938,63827
"13/07/2017","Thursday","July",2017,64854,65178,65302,64854
"14/07/2017","Friday","July",2017,65178,65436,65624,65178
"17/07/2017","Monday","July",2017,65431,65212,65478,65119
"18/07/2017","Tuesday","July",2017,65208,65338,65338,64943
"19/07/2017","Wednesday","July",2017,65337,65180,65604,64874
"20/07/2017","Thursday","July",2017,65178,64938,65505,64898
"21/07/2017","Friday","July",2017,64936,64684,65150,64599
"24/07/2017","Monday","July",2017,64695,65100,65104,64678
"25/07/2017","Tuesday","July",2017,65101,65668,65749,65101
"26/07/2017","Wednesday","July",2017,65668,65011,65873,64992
"27/07/2017","Thursday","July",2017,65013,65277,65678,65013
"28/07/2017","Friday","July",2017,65253,65497,65497,64953
"31/07/2017","Monday","July",2017,65503,65920,66048,65503
"01/08/2017","Tuesday","August",2017,65925,66516,66606,65925
"02/08/2017","Wednesday","August",2017,66504,67136,67277,66305
"03/08/2017","Thursday","August",2017,67136,66777,67256,66705
"04/08/2017","Friday","August",2017,66783,66898,67104,66525
"07/08/2017","Monday","August",2017,66898,67940,68043,66887
"08/08/2017","Tuesday","August",2017,67936,67899,68500,67671
"09/08/2017","Wednesday","August",2017,67894,67671,67894,67290
"10/08/2017","Thursday","August",2017,67671,66992,67671,66650
"11/08/2017","Friday","August",2017,66992,67359,67623,66678
"14/08/2017","Monday","August",2017,67364,68285,68642,67226
"15/08/2017","Tuesday","August",2017,68296,68355,68846,68293
"16/08/2017","Wednesday","August",2017,68356,68594,68950,68304
"17/08/2017","Thursday","August",2017,68596,67977,68596,67866
"18/08/2017","Friday","August",2017,67990,68715,68808,67979
"21/08/2017","Monday","August",2017,68713,68635,69068,68514
"22/08/2017","Tuesday","August",2017,68645,70011,70278,68645
"23/08/2017","Wednesday","August",2017,70011,70478,70587,69947
"24/08/2017","Thursday","August",2017,70482,71133,71238,70482
"25/08/2017","Friday","August",2017,71138,71074,71506,70801
"28/08/2017","Monday","August",2017,71074,71017,71390,70909
"29/08/2017","Tuesday","August",2017,71005,71330,71330,70517
"30/08/2017","Wednesday","August",2017,71328,70886,71454,70755
"31/08/2017","Thursday","August",2017,70887,70835,71234,70516
"01/09/2017","Friday","September",2017,70848,71923,72217,70846
"04/09/2017","Monday","September",2017,71921,72129,72141,71671
"05/09/2017","Tuesday","September",2017,72134,72151,73180,71827
"06/09/2017","Wednesday","September",2017,72157,73412,73608,72157
"08/09/2017","Friday","September",2017,73413,73079,73646,72925
"11/09/2017","Monday","September",2017,73096,74319,74636,73096
"12/09/2017","Tuesday","September",2017,74322,74539,75332,74294
"13/09/2017","Wednesday","September",2017,74543,74788,75146,74196
"14/09/2017","Thursday","September",2017,74787,74657,74949,74397
"15/09/2017","Friday","September",2017,74656,75757,75820,74648
"18/09/2017","Monday","September",2017,75758,75990,76404,75621
"19/09/2017","Tuesday","September",2017,75990,75974,76071,75300
"20/09/2017","Wednesday","September",2017,75974,76004,76420,75074
"21/09/2017","Thursday","September",2017,76014,75604,76251,75282
"22/09/2017","Friday","September",2017,75618,75390,75734,75029
"25/09/2017","Monday","September",2017,75381,74443,75470,74303
"26/09/2017","Tuesday","September",2017,74443,74319,74971,74319
"27/09/2017","Wednesday","September",2017,74358,73797,74744,73125
"28/09/2017","Thursday","September",2017,73808,73567,74011,73277
"29/09/2017","Friday","September",2017,73571,74294,74518,73571
"02/10/2017","Monday","October",2017,74295,74360,74506,73845
"03/10/2017","Tuesday","October",2017,74363,76763,76763,74363
"04/10/2017","Wednesday","October",2017,76763,76591,77004,76422
"05/10/2017","Thursday","October",2017,76592,76618,78024,76592
"06/10/2017","Friday","October",2017,76618,76055,76618,75603
"09/10/2017","Monday","October",2017,76055,75727,76067,75181
"10/10/2017","Tuesday","October",2017,75745,76897,76996,75745
"11/10/2017","Wednesday","October",2017,76910,76660,76985,76323
"13/10/2017","Friday","October",2017,76659,76990,77319,76659
"16/10/2017","Monday","October",2017,76985,76892,77382,76565
"17/10/2017","Tuesday","October",2017,76892,76201,76892,76046
"18/10/2017","Wednesday","October",2017,76211,76591,76730,76012
"19/10/2017","Thursday","October",2017,76591,76283,76591,75366
"20/10/2017","Friday","October",2017,76291,76391,76971,76291
"23/10/2017","Monday","October",2017,76398,75413,76498,75315
"24/10/2017","Tuesday","October",2017,75426,76350,76420,75426
"25/10/2017","Wednesday","October",2017,76350,76671,76883,75404
"26/10/2017","Thursday","October",2017,76671,75896,77061,75813
"27/10/2017","Friday","October",2017,75898,75976,76617,75601
"30/10/2017","Monday","October",2017,75973,74800,75973,74305
"31/10/2017","Tuesday","October",2017,74798,74308,75142,74145
"01/11/2017","Wednesday","November",2017,74310,73824,75199,73823
"03/11/2017","Friday","November",2017,73834,73915,74254,73094
"06/11/2017","Monday","November",2017,73911,74311,74445,73830
"07/11/2017","Tuesday","November",2017,74306,72415,74306,72386
"08/11/2017","Wednesday","November",2017,72468,74363,74481,72468
"09/11/2017","Thursday","November",2017,74363,72931,74363,72795
"10/11/2017","Friday","November",2017,72932,72166,73019,71920
"13/11/2017","Monday","November",2017,72167,72475,72735,71776
"14/11/2017","Tuesday","November",2017,72442,70827,72838,70825
"16/11/2017","Thursday","November",2017,70827,72512,72896,70827
"17/11/2017","Friday","November",2017,72512,73437,73632,72390
"21/11/2017","Tuesday","November",2017,73439,74595,75073,73439
"22/11/2017","Wednesday","November",2017,74611,74519,75019,74242
"23/11/2017","Thursday","November",2017,74519,74487,74578,73851
"24/11/2017","Friday","November",2017,74503,74157,74542,74093
"27/11/2017","Monday","November",2017,74157,74059,74157,73159
"28/11/2017","Tuesday","November",2017,74060,74140,74989,74056
"29/11/2017","Wednesday","November",2017,74146,72700,74515,72700
"30/11/2017","Thursday","November",2017,72700,71971,72700,71215
"01/12/2017","Friday","December",2017,71955,72264,72472,71488
"04/12/2017","Monday","December",2017,72266,73090,73749,72266
"05/12/2017","Tuesday","December",2017,73090,72546,74166,72319
"06/12/2017","Wednesday","December",2017,72535,73268,73418,71906
"07/12/2017","Thursday","December",2017,73268,72487,73268,71356
"08/12/2017","Friday","December",2017,72489,72732,73425,72489
"11/12/2017","Monday","December",2017,72775,72800,73361,72498
"12/12/2017","Tuesday","December",2017,72800,73814,73814,71798
"13/12/2017","Wednesday","December",2017,73827,72914,74622,72569
"14/12/2017","Thursday","December",2017,72913,72429,72913,71969
"15/12/2017","Friday","December",2017,72428,72608,73069,72277
"18/12/2017","Monday","December",2017,72621,73115,73519,72621
"19/12/2017","Tuesday","December",2017,73122,72680,73139,72347
"20/12/2017","Wednesday","December",2017,72680,73367,73492,72680
"21/12/2017","Thursday","December",2017,73367,75133,75133,73265
"22/12/2017","Friday","December",2017,75128,75187,75227,74623
"26/12/2017","Tuesday","December",2017,75187,75708,75837,74924
"27/12/2017","Wednesday","December",2017,75708,76073,76293,75708
"28/12/2017","Thursday","December",2017,76077,76402,76437,76077
"02/01/2018","Tuesday","January",2018,76403,77891,77909,76403
"03/01/2018","Wednesday","January",2018,77889,77995,78414,77602
"04/01/2018","Thursday","January",2018,77998,78647,79135,77998
"05/01/2018","Friday","January",2018,78644,79071,79071,78218
"08/01/2018","Monday","January",2018,79070,79379,79395,78631
"09/01/2018","Tuesday","January",2018,79379,78864,79415,78699
"10/01/2018","Wednesday","January",2018,78864,78201,78864,78164
"11/01/2018","Thursday","January",2018,78201,79365,79365,78201
"12/01/2018","Friday","January",2018,79365,79349,79440,78861
"15/01/2018","Monday","January",2018,79349,79752,79847,79349
"16/01/2018","Tuesday","January",2018,79751,79832,80246,79668
"17/01/2018","Wednesday","January",2018,79832,81189,81189,79828
"18/01/2018","Thursday","January",2018,81185,80963,81367,80498
"19/01/2018","Friday","January",2018,80965,81220,81429,80854
"22/01/2018","Monday","January",2018,81220,81675,81675,80923
"23/01/2018","Tuesday","January",2018,81676,80678,81676,80524
"24/01/2018","Wednesday","January",2018,80679,83680,83680,80679
"26/01/2018","Friday","January",2018,83680,85531,85531,83680
"29/01/2018","Monday","January",2018,85531,84698,85531,84341
"30/01/2018","Tuesday","January",2018,84697,84482,84697,83804
"31/01/2018","Wednesday","January",2018,84485,84913,86213,84484
